orig,dest,mins,flow
E01016948,114607,81,1.9615892988902361
E01016918,114607,70,0.2507111787537817
E01016989,114607,40,3.9716131892734987
E01016888,114607,12,7.381062505624961
E01016858,114607,36,1.856012288963441
E01016966,114607,66,1.027805720256293
E01016853,114607,40,2.201067447535846
E01016970,114607,71,1.5004774272316193
E01016906,114607,129,1.5043008580677195
E01016931,114607,89,0.8599956094965568
E01016976,114607,53,2.0778093446045403
E01016944,114607,88,0.8651395814500019
E01017006,114607,49,1.5876592501941484
E01016959,114607,188,0.6695577345162865
E01016950,114607,53,0.991249945451709
E01016887,114607,26,2.811942044556939
E01016872,114607,21,5.677316459028547
E01016924,114607,78,0.68240207455168
E01017000,114607,50,1.5943195021453267
E01016849,114607,46,1.5408051363390087
E01016947,114607,73,1.506577927514359
E01016975,114607,56,3.1960466948673187
E01016978,114607,55,2.1976349678056266
E01016926,114607,95,0.9521224499782175
E01016929,114607,75,0.7059489077740831
E01016874,114607,37,1.5879134695609338
E01016997,114607,42,5.527737781860479
E01016896,114607,76,1.1305517297625554
E01016923,114607,65,1.0064212044900287
E01016969,114607,65,1.059237042229954
E01016878,114607,24,3.8372225533630258
E01016939,114607,65,1.0627347125681987
E01016850,114607,54,1.5396800413333307
E01016973,114607,57,2.129219068117355
E01016928,114607,67,0.8630696304717562
E01016987,114607,32,6.431755983884912
E01017005,114607,39,2.3042924940207565
E01016857,114607,35,2.9233583006532715
E01017008,114607,134,0.7906169105243536
E01016899,114607,162,0.48797176079601
E01016979,114607,14,13.123661246698799
E01016946,114607,85,2.232915589043878
E01017009,114607,159,0.5191108091397979
E01016911,114607,124,0.8030956265788569
E01016871,114607,31,1.3057933724676016
E01016993,114607,39,2.6102273853724594
E01016904,114607,83,1.0465114154538375
E01016983,114607,27,4.219990442149047
E01016943,114607,91,1.2901271648051245
E01017001,114607,60,0.6114449183526727
E01016903,114607,69,1.1154149383504965
E01016897,114607,77,1.8537149023906985
E01017011,114607,163,1.082324339425418
E01016937,114607,59,0.7971727955069802
E01016956,114607,216,0.7037875993452669
E01016925,114607,80,0.5851428588590152
E01033329,114607,60,1.61218970079619
E01016974,114607,50,2.514415361013703
E01016907,114607,107,0.7739606282893376
E01016936,114607,49,1.848884083572805
E01016932,114607,67,1.0499931091025616
E01016910,114607,100,1.3030455098237894
E01016890,114607,77,0.5012327484786087
E01016986,114607,35,3.7605739409662005
E01016892,114607,85,1.65067239705545
E01016958,114607,203,0.8491577127150488
E01016860,114607,25,4.957965388227599
E01016855,114607,31,1.1358445557113257
E01017003,114607,65,0.9134064988379272
E01016880,114607,32,5.778972928098728
E01016933,114607,65,0.8031982958067941
E01016941,114607,77,0.4700233268609626
E01016995,114607,44,4.751635083944119
E01016963,114607,109,1.520569914391688
E01016885,114607,30,1.2388067761073158
E01016864,114607,129,1.1495541983033835
E01016891,114607,76,1.0718922172165335
E01016938,114607,47,1.4736813436830765
E01016916,114607,77,0.46719649102925287
E01016960,114607,181,0.5379770104219848
E01033328,114608,74,0.5342882960039604
E01016955,114608,87,0.3240060577104905
E01016894,114608,76,1.0648289919951561
E01016990,114608,92,0.5814373789417141
E01016879,114608,93,0.5803176083790822
E01016889,114608,81,0.9483735750751152
E01016972,114608,61,1.0815177984508189
E01016921,114608,141,0.4779482558019843
E01016999,114608,47,1.6080271480165564
E01016859,114608,91,0.5451431537742993
E01016985,114608,74,0.39556257737930894
E01016881,114608,112,0.8255167394324527
E01016868,114608,114,2.419926960369726
E01016977,114608,122,0.5807330565187538
E01016964,114608,65,1.1881113763190034
E01016984,114608,62,1.087066348921823
E01016919,114608,117,0.37772727861616107
E01016875,114608,73,1.1504036978011394
E01016998,114608,34,4.221531780693736
E01016877,114608,83,1.1332627653232294
E01016967,114608,72,0.44802379302629797
E01016852,114608,89,0.32966317864474304
E01016856,114608,84,0.2826881468765183
E01016909,114608,94,1.2594446321832846
E01016869,114608,116,1.6895428787353863
E01017012,114608,168,0.7685087458551978
E01016957,114608,141,1.0182544992832152
E01016905,114608,57,2.03933154146241
E01016861,114608,108,0.4431154164203181
E01016870,114608,70,0.5560773836090603
E01016882,114608,97,0.3286391535838366
E01016865,114608,131,2.490602520358844
E01016884,114608,83,0.4510289091101748
E01016898,114608,62,2.2833000280308386
E01016883,114608,105,0.29651065896918744
E01016915,114608,84,1.5294396678824054
E01016873,114608,85,0.25491345375370955
E01016953,114608,79,0.7561658642205648
E01016935,114608,60,1.0307798729960278
E01016901,114608,49,3.6079988850366065
E01016994,114608,123,1.0319566475460196
E01016968,114608,75,0.3734704741776763
E01016920,114608,140,0.6785092523608265
E01016914,114608,85,0.3568602974775669
E01016913,114608,94,0.4361401151570441
E01016954,114608,84,0.408797761239074
E01016922,114608,137,0.36663843846149474
E01016886,114608,91,0.5078162240694011
E01016917,114608,137,0.21312053255019411
E01017002,114608,40,2.7236385202820657
E01016876,114608,74,0.9841970631338616
E01016893,114608,83,2.035753648222441
E01016988,114608,98,0.5653000010452972
E01017010,114608,152,1.2336834203964773
E01016902,114608,51,2.5887507645717878
E01016866,114608,123,2.0035095459177343
E01016862,114608,102,0.8205533459074
E01017007,114608,147,1.2132779676285437
E01016996,114608,102,1.0441428502167156
E01016951,114608,78,0.6771022863503574
E01016895,114608,92,2.1152541164625713
E01017004,114608,36,1.8530084131338982
E01016867,114608,102,1.4290239063546193
E01016940,114608,42,1.807738836843932
E01016942,114608,95,1.2827016724497151
E01016952,114608,86,0.1644324617538331
E01016912,114608,87,0.5741794848883075
E01016863,114608,110,0.9389319720560592
E01016851,114608,93,0.3120186556128686
E01016992,114608,120,1.0994821675970383
E01016982,114608,74,0.7722923195915239
E01016854,114608,86,0.3781069135636614
E01016961,114608,211,1.1065232805572964
E01016980,114608,77,0.2689368229881521
E01016930,114608,19,4.913014020898197
E01016949,114608,89,0.8048038051169928
E01016945,114608,92,0.3582694993339875
E01016900,114608,102,1.5074130870268503
E01016962,114608,188,0.5246789495439939
E01016991,114608,93,0.65504706111537
E01016927,114608,15,8.621791643061668
E01016934,114608,47,1.7478650765926567
E01016908,114608,98,1.429919373219985
E01016981,114608,62,1.0426172374153801
E01016971,114608,75,0.4667720973975186
E01016948,114608,85,1.8247661808085744
E01016918,114608,139,0.0895980501218181
E01016989,114608,113,0.8364486143178108
E01016888,114608,87,0.3781045236104785
E01016858,114608,96,0.42621403727770096
E01016966,114608,70,0.9409788752174386
E01016853,114608,87,0.6861901173249977
E01016970,114608,62,1.8387786614598824
E01016906,114608,132,1.45331036808906
E01016931,114608,21,7.5032998443684145
E01016976,114608,121,0.602339638585901
E01016944,114608,99,0.7250323729969632
E01017006,114608,47,1.690069760418622
E01016959,114608,197,0.6242024456134965
E01016950,114608,75,0.5888505509609483
E01016887,114608,95,0.40260668285317425
E01016872,114608,90,0.6398943577843044
E01016924,114608,10,14.865593145632685
E01017000,114608,37,2.5045388855083206
E01016849,114608,92,0.544756880196188
E01016947,114608,77,1.3907203283076168
E01016975,114608,125,0.9583632172914098
E01016978,114608,124,0.6491828874892376
E01016926,114608,29,5.645224485136926
E01016929,114608,11,12.568288406911108
E01016874,114608,82,0.4812919969535401
E01016997,114608,115,1.2200415135668554
E01016896,114608,80,1.0468292445855485
E01016923,114608,19,6.368239848474582
E01016969,114608,80,0.7757614858156544
E01016878,114608,76,0.6809472377736802
E01016939,114608,44,1.9081648283765988
E01016850,114608,88,0.7401114304732953
E01016973,114608,126,0.6478535049036631
E01016928,114608,13,10.098177741634528
E01016987,114608,104,1.0977527096411543
E01017005,114608,53,1.454523396139373
E01016857,114608,99,0.6145133503972783
E01017008,114608,138,0.7564925705088656
E01016899,114608,112,0.8488680302805479
E01016979,114608,87,0.8471653537525808
E01016946,114608,89,2.0840862310292008
E01017009,114608,163,0.5001201490140981
E01016911,114608,127,0.774808197963513
E01016871,114608,78,0.3271712224703634
E01016993,114608,112,0.5363499177039047
E01016904,114608,63,1.5825239246332243
E01016983,114608,59,1.3064087968380502
E01016943,114608,94,1.228861188197004
E01017001,114608,28,1.917993665649803
E01016903,114608,46,2.049148087827504
E01016897,114608,81,1.7181121172427243
E01017011,114608,166,1.0531171845729463
E01016937,114608,55,0.8856996084292278
E01016956,114608,225,0.6619854741865836
E01016925,114608,20,4.6811428708721214
E01033329,114608,66,1.3974205149783745
E01016974,114608,119,0.6848123527587571
E01016907,114608,100,0.8566324760195064
E01016936,114608,68,1.1309422653850507
E01016932,114608,54,1.4511356555809327
E01016910,114608,104,1.2285973523836837
E01016890,114608,80,0.47330440402290047
E01016986,114608,107,0.703526615734653
E01016892,114608,89,1.5406509908044843
E01016958,114608,212,0.7956620127135541
E01016860,114608,92,0.7023147064140862
E01016855,114608,87,0.2415920074829279
E01017003,114608,31,2.7732664099766704
E01016880,114608,101,1.0306081364335753
E01016933,114608,48,1.2657005162334956
E01016941,114608,88,0.3847082428230526
E01016995,114608,116,1.110031009288772
E01016963,114608,116,1.3850299236748034
E01016885,114608,85,0.2597509028298735
E01016864,114608,132,1.1105883680878723
E01016891,114608,80,0.9925137350960307
E01016938,114608,68,0.8468119993860849
E01016916,114608,146,0.17893956462965754
E01016960,114608,191,0.4962854337722903
E01033328,114611,39,1.3964530206604786
E01016955,114611,41,1.0015121533507592
E01016894,114611,46,2.2613277280519064
E01016990,114611,34,2.588012164539891
E01016879,114611,49,1.5173859246257053
E01016889,114611,51,1.898242570254463
E01016972,114611,32,2.8464493216975573
E01016921,114611,93,0.892247063287676
E01016999,114611,55,1.270270256754185
E01016859,114611,30,2.8799886004065933
E01016985,114611,43,0.8930177561807221
E01016881,114611,58,2.2151897222763646
E01016868,114611,83,3.895313324928813
E01016977,114611,77,1.1581910536117723
E01016964,114611,34,3.1405724291292314
E01016984,114611,28,3.581842945312916
E01016919,114611,80,0.668070295154482
E01016875,114611,18,9.395627741822949
E01016998,114611,54,2.109103046094392
E01016877,114611,31,4.9648395466728275
E01016967,114611,27,1.9509861076279653
E01016852,114611,29,1.7723865878410094
E01016856,114611,24,1.8510138375994325
E01016909,114611,63,2.2954087667033187
E01016869,114611,86,2.6467232055756686
E01017012,114611,137,1.0435947511614416
E01016957,114611,109,1.498115370378023
E01016905,114611,44,3.0069146784064515
E01016861,114611,72,0.8140550005429994
E01016870,114611,10,10.298697267159271
E01016882,114611,67,0.5724857761081493
E01016865,114611,101,3.678995918777428
E01016884,114611,55,0.8361370803197102
E01016898,114611,108,0.993150082491298
E01016883,114611,71,0.5332572092796242
E01016915,114611,91,1.3564044020729087
E01016873,114611,24,1.6990426591083496
E01016953,114611,33,2.8008302938771332
E01016935,114611,12,11.524469329288591
E01016901,114611,46,3.966648952199313
E01016994,114611,73,2.2570169986274666
E01016968,114611,30,1.4762716715306967
E01016920,114611,96,1.1949259099332021
E01016914,114611,101,0.2755145639984424
E01016913,114611,64,0.776332653196312
E01016954,114611,38,1.3435444612796454
E01016922,114611,90,0.6885810730445393
E01016886,114611,58,0.9979911039948941
E01016917,114611,99,0.3469391830904189
E01017002,114611,35,3.3276480614907555
E01016876,114611,24,5.3285958447896915
E01016893,114611,52,4.105228590660937
E01016988,114611,38,2.3412225845639374
E01017010,114611,121,1.7369649488989505
E01016902,114611,52,2.514435437662083
E01016866,114611,93,3.0473662989261125
E01016862,114611,69,1.474801063961996
E01017007,114611,116,1.7308097357843033
E01016996,114611,43,3.8146745617985895
E01016951,114611,32,2.576743663996711
E01016895,114611,61,3.917865633317866
E01017004,114611,26,3.019055663318064
E01016867,114611,72,2.4095780992838884
E01016940,114611,30,2.994523612017393
E01016942,114611,62,2.4328959457484647
E01016952,114611,40,0.5183764326332022
E01016912,114611,56,1.1118456717304117
E01016863,114611,77,1.6031976503145189
E01016851,114611,33,1.4761621800147906
E01016992,114611,65,2.757973088097185
E01016982,114611,44,1.6844195784269078
E01016854,114611,31,1.7471080085771473
E01016961,114611,176,1.4524969759233968
E01016980,114611,31,1.052795008392088
E01016930,114611,53,1.0545437463164555
E01016949,114611,58,1.5297943080121124
E01016945,114611,54,0.7967112287465383
E01016900,114611,72,2.541755631184284
E01016962,114611,153,0.714649786074688
E01016991,114611,35,2.8372320612594297
E01016927,114611,70,0.8552387141997325
E01016934,114611,36,2.607359652321621
E01016908,114611,90,1.6247513242315204
E01016981,114611,15,8.761441114754675
E01016971,114611,44,1.0387660983300604
E01016948,114611,54,3.60366965038866
E01016918,114611,101,0.14465674818445745
E01016989,114611,52,2.679488613259914
E01016888,114611,43,1.0881482521769708
E01016858,114611,35,1.9361211628268964
E01016966,114611,39,2.2627158716855393
E01016853,114611,26,4.2001356410470025
E01016970,114611,39,3.6857008173376955
E01016906,114611,102,2.1395331066070336
E01016931,114611,79,1.0283491823594137
E01016976,114611,71,1.3400838595595819
E01016944,114611,62,1.462927002336856
E01017006,114611,21,5.658775649186737
E01016959,114611,162,0.83705170107336
E01016950,114611,28,2.581427509051336
E01016887,114611,57,0.8662716543123086
E01016872,114611,29,3.4984449798609045
E01016924,114611,68,0.8383374618492441
E01017000,114611,44,1.931307158847181
E01016849,114611,32,2.655580662736652
E01016947,114611,47,2.9162792226570926
E01016975,114611,75,2.062069322326328
E01016978,114611,74,1.408160025187575
E01016926,114611,75,1.3573327197927623
E01016929,114611,58,1.038061718243915
E01016874,114611,21,3.71364577776452
E01016997,114611,61,3.1581053720012466
E01016896,114611,50,2.118633429864845
E01016923,114611,54,1.329104638485057
E01016969,114611,39,2.279115235690341
E01016878,114611,17,6.436658512490113
E01016939,114611,36,2.5783457226910715
E01016850,114611,36,2.8285728513104798
E01016973,114611,76,1.3829683524088938
E01016928,114611,57,1.0998811410656242
E01016987,114611,44,3.9891054056399917
E01017005,114611,15,9.66045600741782
E01016857,114611,38,2.5840964498740755
E01017008,114611,107,1.1080200782964176
E01016899,114611,135,0.6414555379523754
E01016979,114611,33,3.626403751884277
E01016946,114611,58,3.9614912769596335
E01017009,114611,133,0.6785444412960954
E01016911,114611,97,1.1607593408918417
E01016871,114611,18,2.9512652425547437
E01016993,114611,52,1.6953924190397878
E01016904,114611,51,2.172730417828915
E01016983,114611,42,2.175119780966965
E01016943,114611,64,2.187382067112623
E01017001,114611,40,1.123296041836327
E01016903,114611,41,2.435198163511649
E01016897,114611,50,3.542615533592268
E01017011,114611,136,1.4201377405336755
E01016937,114611,28,2.4383353779061
E01016956,114611,190,0.8530840766371629
E01016925,114611,63,0.8373095903300817
E01033329,114611,34,3.7794155223693657
E01016974,114611,68,1.58536278262662
E01016907,114611,80,1.1971802800709843
E01016936,114611,20,7.090205296157324
E01016932,114611,35,2.7809718091151074
E01016910,114611,74,2.0469724823344824
E01016890,114611,50,0.9579007637125933
E01016986,114611,47,2.416625823164011
E01016892,114611,58,2.9285138829870547
E01016958,114611,177,1.0429716794675368
E01016860,114611,32,3.4236435028358683
E01016855,114611,27,1.397384093151079
E01017003,114611,37,2.126823969105472
E01016880,114611,57,2.4308790119172423
E01016933,114611,33,2.2203523751699246
E01016941,114611,51,0.8719673746227603
E01016995,114611,56,3.30932983389008
E01016963,114611,83,2.2883845224582395
E01016885,114611,57,0.47301310239010963
E01016864,114611,102,1.6349849512606447
E01016891,114611,49,2.070510255651959
E01016938,114611,21,4.934253187412215
E01016916,114611,108,0.2812548542543105
E01016960,114611,156,0.672348874114339
E01033328,136164,86,0.42645731030925654
E01016955,136164,108,0.23425904888493895
E01016894,136164,75,1.0861964034656268
E01016990,136164,133,0.33450855360760584
E01016879,136164,149,0.28616121337146916
E01016889,136164,68,1.232944716289074
E01016972,136164,77,0.7625921593710906
E01016921,136164,193,0.29845137668343413
E01016999,136164,129,0.3536352903161681
E01016859,136164,125,0.3386161217293647
E01016985,136164,141,0.15039524606306245
E01016881,136164,159,0.4880420375669824
E01016868,136164,102,2.8592970580205668
E01016977,136164,177,0.33231993491980993
E01016964,136164,76,0.9397380263533117
E01016984,136164,124,0.3843359934611613
E01016919,136164,180,0.19794675411984652
E01016875,136164,96,0.7628299039612962
E01016998,136164,116,0.669886853425798
E01016877,136164,104,0.8079746765197964
E01016967,136164,92,0.31018306436327336
E01016852,136164,109,0.2432291963584281
E01016856,136164,120,0.1655597107266035
E01016909,136164,59,2.532753024821678
E01016869,136164,105,1.9618791576115664
E01017012,136164,136,1.0551261200516346
E01016957,136164,131,1.1370460746484579
E01016905,136164,90,1.0278656570210167
E01016861,136164,106,0.45571538972310827
E01016870,136164,106,0.298416954762599
E01016882,136164,167,0.14547963342524386
E01016865,136164,104,3.5209621606135437
E01016884,136164,153,0.1802122759850343
E01016898,136164,33,5.880030874156828
E01016883,136164,171,0.14266915631675145
E01016915,136164,22,11.410830593077305
E01016873,136164,122,0.14824545921113444
E01016953,136164,99,0.5390200413748071
E01016935,136164,95,0.5173773327642828
E01016901,136164,97,1.295397078642066
E01016994,136164,171,0.6295423553101062
E01016968,136164,93,0.27047289239017897
E01016920,136164,196,0.40960355821815525
E01016914,136164,9,10.357688781450422
E01016913,136164,59,0.8770811893454663
E01016954,136164,105,0.2925118666176954
E01016922,136164,191,0.2227249111786701
E01016886,136164,158,0.22196424907875825
E01016917,136164,199,0.12173810266845105
E01017002,136164,118,0.5375470016617037
E01016876,136164,95,0.676619073942685
E01016893,136164,74,2.418214276059854
E01016988,136164,135,0.3496370498082624
E01017010,136164,120,1.758722181593657
E01016902,136164,106,0.8639462152273706
E01016866,136164,107,2.469297499599663
E01016862,136164,100,0.845292622056494
E01017007,136164,115,1.75343452183121
E01016996,136164,143,0.6290079296189043
E01016951,136164,99,0.47352552298785533
E01016895,136164,81,2.5604527247803395
E01017004,136164,104,0.377381957914758
E01016867,136164,91,1.6958118409657992
E01016940,136164,97,0.5150531202907281
E01016942,136164,94,1.3032246579031788
E01016952,136164,100,0.13114001699790034
E01016912,136164,55,1.1423061527620417
E01016863,136164,107,0.9786952689004546
E01016851,136164,114,0.22990462449004748
E01016992,136164,161,0.7074915301399789
E01016982,136164,141,0.2936301361142259
E01016854,136164,107,0.2724498848631078
E01016961,136164,201,1.190118352701777
E01016980,136164,132,0.1198189366601254
E01016930,136164,90,0.4765567669968547
E01016949,136164,89,0.8048038051169928
E01016945,136164,94,0.34689640364525925
E01016900,136164,44,5.320513191626799
E01016962,136164,160,0.6682676535479217
E01016991,136164,134,0.37873873806090885
E01016927,136164,78,0.7270972597443811
E01016934,136164,95,0.6082320261332289
E01016908,136164,23,12.57647435986944
E01016981,136164,112,0.42942309825452163
E01016971,136164,63,0.6062977518756885
E01016948,136164,83,1.8911173252236473
E01016918,136164,201,0.051526028889384255
E01016989,136164,148,0.5580387512058083
E01016888,136164,144,0.17756076768866766
E01016858,136164,131,0.26737922188801605
E01016966,136164,68,0.9827964174111261
E01016853,136164,114,0.4574736254105012
E01016970,136164,76,1.3548668006818088
E01016906,136164,70,3.7633291865429217
E01016931,136164,108,0.6433474898325893
E01016976,136164,171,0.3585298619691196
E01016944,136164,98,0.7361580690962678
E01017006,136164,104,0.513453843510149
E01016959,136164,185,0.6859101231423812
E01016950,136164,95,0.4130585088507721
E01016887,136164,158,0.1877071245840974
E01016872,136164,127,0.3817389402807606
E01016924,136164,97,0.49206745390798373
E01017000,136164,118,0.4397515248724351
E01016849,136164,119,0.370308791670109
E01016947,136164,83,1.2426784069974952
E01016975,136164,175,0.5785462504779607
E01016978,136164,174,0.39054916947308066
E01016926,136164,76,1.3306315756593359
E01016929,136164,89,0.5461100334950205
E01016874,136164,108,0.3184151958215265
E01016997,136164,159,0.7504567745486509
E01016896,136164,76,1.1305517297625554
E01016923,136164,100,0.52741176500686
E01016969,136164,92,0.6290446222354328
E01016878,136164,116,0.3611161130252715
E01016939,136164,98,0.5740580187576797
E01016850,136164,108,0.5443590990421909
E01016973,136164,176,0.3924312905537798
E01016928,136164,100,0.4733234692707617
E01016987,136164,142,0.6880531859518354
E01017005,136164,108,0.5000332482924179
E01016857,136164,134,0.39023562746496976
E01017008,136164,108,1.0926665887814544
E01016899,136164,55,2.4667388705919833
E01016979,136164,133,0.44819767955330403
E01016946,136164,81,2.4003422306154336
E01017009,136164,131,0.6941427867854205
E01016911,136164,65,2.116068652810362
E01016871,136164,115,0.18275540926717054
E01016993,136164,149,0.34953916924660067
E01016904,136164,96,0.8413065285002659
E01016983,136164,138,0.36520648772014064
E01016943,136164,89,1.333858001346623
E01017001,136164,107,0.2567488748259622
E01016903,136164,94,0.7014848762672915
E01016897,136164,78,1.8181810417799793
E01017011,136164,128,1.5553347565857498
E01016937,136164,82,0.486530093893486
E01016956,136164,215,0.7087034504411068
E01016925,136164,82,0.5638662633787344
E01033329,136164,85,0.9561249019905801
E01016974,136164,169,0.4046336259655008
E01016907,136164,36,3.9658910926828996
E01016936,136164,89,0.755298798511105
E01016932,136164,87,0.7096100767319938
E01016910,136164,71,2.1780711420432843
E01016890,136164,60,0.7286998001900186
E01016986,136164,143,0.4553571314923077
E01016892,136164,72,2.117339662482103
E01016958,136164,202,0.855471136860893
E01016860,136164,129,0.4229888681779131
E01016855,136164,124,0.1419805694639157
E01017003,136164,109,0.4206243256642027
E01016880,136164,157,0.531772835894886
E01016933,136164,90,0.4929797146929914
E01016941,136164,94,0.3484686553215588
E01016995,136164,152,0.7400425877846039
E01016963,136164,112,1.459886546266514
E01016885,136164,155,0.10548431987518532
E01016864,136164,103,1.611232377042446
E01016891,136164,69,1.2390757855532875
E01016938,136164,88,0.5752099159997068
E01016916,136164,208,0.1052302634249247
E01016960,136164,169,0.5962817571222908
E01033328,137063,130,0.22946064597359161
E01016955,137063,124,0.1904142652018178
E01016894,137063,138,0.4351927241722443
E01016990,137063,83,0.6785276507461061
E01016879,137063,53,1.3488894775980325
E01016889,137063,143,0.4042992322909034
E01016972,137063,129,0.35167691259715816
E01016921,137063,17,11.416583777768821
E01016999,137063,103,0.495660518019212
E01016859,137063,103,0.452706587121234
E01016985,137063,72,0.41215828375291147
E01016881,137063,54,2.465825153132377
E01016868,137063,175,1.2723378942229044
E01016977,137063,26,5.902775577399089
E01016964,137063,126,0.4402216240189421
E01016984,137063,87,0.6539803619524559
E01016919,137063,22,4.632582061207706
E01016875,137063,106,0.657469727967098
E01016998,137063,112,0.7060921848117049
E01016877,137063,113,0.7133950524510896
E01016967,137063,118,0.21353880706508171
E01016852,137063,111,0.23668513536536576
E01016856,137063,99,0.2209396878482333
E01016909,137063,155,0.5948032227007605
E01016869,137063,178,0.8888453373064786
E01017012,137063,229,0.48290256624901023
E01016957,137063,200,0.6027538780129453
E01016905,137063,140,0.5297952574566649
E01016861,137063,163,0.23898524395908197
E01016870,137063,97,0.34089818638074204
E01016882,137063,45,1.040059377571914
E01016865,137063,193,1.3927571709796804
E01016884,137063,54,0.8594703086525973
E01016898,137063,194,0.41252276626224993
E01016883,137063,38,1.3619114266194698
E01016915,137063,183,0.47563591931125465
E01016873,137063,88,0.24198984283607777
E01016953,137063,121,0.39891434096277795
E01016935,137063,109,0.42097185257770375
E01016901,137063,137,0.7717553769542659
E01016994,137063,58,3.1869637952130585
E01016968,137063,121,0.18225108087976402
E01016920,137063,23,10.189575080549629
E01016914,137063,193,0.10430152497850198
E01016913,137063,156,0.20400035199168065
E01016954,137063,120,0.23941732203574806
E01016922,137063,14,11.223460741033024
E01016886,137063,51,1.2103567491839604
E01016917,137063,10,10.80702468456402
E01017002,137063,122,0.5113281573726556
E01016876,137063,112,0.5285701217861566
E01016893,137063,145,0.8816381142334028
E01016988,137063,87,0.6758327306476505
E01017010,137063,214,0.7384965148981504
E01016902,137063,142,0.5572024120308012
E01016866,137063,185,1.0861542116892873
E01016862,137063,160,0.4176640585991256
E01017007,137063,208,0.7208440380216369
E01016996,137063,76,1.6234532548247178
E01016951,137063,119,0.35931532641712727
E01016895,137063,154,0.9767045449769477
E01017004,137063,117,0.3162658862684227
E01016867,137063,164,0.7009289210645945
E01016940,137063,121,0.3696847779001745
E01016942,137063,153,0.6275869765623023
E01016952,137063,132,0.08647176803403357
E01016912,137063,148,0.2587819476717124
E01016863,137063,168,0.4974612225526046
E01016851,137063,112,0.236090194580742
E01016992,137063,67,2.635407969965614
E01016982,137063,74,0.7722923195915239
E01016854,137063,113,0.2510409848495244
E01016961,137063,267,0.7773513310610837
E01016980,137063,70,0.3102696515036181
E01016930,137063,132,0.26829804502293897
E01016949,137063,149,0.371531489260099
E01016945,137063,146,0.1792100224168115
E01016900,137063,164,0.7393784134680403
E01016962,137063,244,0.3548507069293845
E01016991,137063,81,0.8058781801306771
E01016927,137063,146,0.28392597658912405
E01016934,137063,126,0.3981978164524706
E01016908,137063,182,0.5649936695183813
E01016981,137063,95,0.5497016329427018
E01016971,137063,136,0.1911562136173712
E01016948,137063,146,0.8105994939282962
E01016918,137063,4,18.35400187849623
E01016989,137063,81,1.3782544486441344
E01016888,137063,55,0.7522231899167
E01016858,137063,96,0.42621403727770096
E01016966,137063,132,0.3633841972677742
E01016853,137063,104,0.5250169551308753
E01016970,137063,136,0.5659898290850971
E01016906,137063,194,0.8156741025516153
E01016931,137063,144,0.4178664522419799
E01016976,137063,33,4.2291061857608465
E01016944,137063,153,0.37737492880957874
E01017006,137063,111,0.46565787283360566
E01016959,137063,253,0.4288881266333553
E01016950,137063,118,0.298382927001085
E01016887,137063,41,1.4200073826770896
E01016872,137063,86,0.6850533085137044
E01016924,137063,132,0.3099712007661436
E01017000,137063,107,0.5092777452558471
E01016849,137063,107,0.43431896980949025
E01016947,137063,139,0.5733947209217016
E01016975,137063,43,4.749987567946605
E01016978,137063,34,4.521486260149295
E01016926,137063,157,0.448155504221824
E01016929,137063,137,0.2859461904517867
E01016874,137063,103,0.3418799105797861
E01016997,137063,57,3.4963031816502146
E01016896,137063,142,0.44266818573942457
E01016923,137063,127,0.36850571875707006
E01016969,137063,131,0.37021690977740135
E01016878,137063,89,0.5373395916960044
E01016939,137063,127,0.389125166834571
E01016850,137063,116,0.4890284616871806
E01016973,137063,31,5.308723298044622
E01016928,137063,124,0.34278792199490343
E01016987,137063,76,1.7572523723319513
E01017005,137063,101,0.5529074668967918
E01016857,137063,94,0.6641900020390236
E01017008,137063,200,0.43358904744333326
E01016899,137063,228,0.2922570129216349
E01016979,137063,75,1.0584130113336758
E01016946,137063,150,0.9524974150360116
E01017009,137063,225,0.3083770015568142
E01016911,137063,189,0.42678297097519213
E01016871,137063,96,0.23961287562735478
E01016993,137063,66,1.1856577626146971
E01016904,137063,147,0.4440021841047148
E01016983,137063,89,0.705134726901241
E01016943,137063,156,0.57478802391483
E01017001,137063,122,0.2108844073760138
E01016903,137063,131,0.4263862087105043
E01016897,137063,143,0.7324449228099953
E01017011,137063,228,0.6542391984406819
E01016937,137063,125,0.25850292847495143
E01016956,137063,281,0.4743105199969477
E01016925,137063,142,0.24743684709730382
E01033329,137063,125,0.5361397388579073
E01016974,137063,49,2.5917786479481197
E01016907,137063,172,0.37975356945771505
E01016936,137063,115,0.5142295662165609
E01016932,137063,132,0.37969751613971037
E01016910,137063,166,0.6092526852222956
E01016890,137063,142,0.20014420013098413
E01016986,137063,84,1.0114333503849784
E01016892,137063,150,0.7041292554815503
E01016958,137063,268,0.5597965587463541
E01016860,137063,89,0.7381225843632253
E01016855,137063,95,0.21172689741944947
E01017003,137063,127,0.334447959631582
E01016880,137063,52,2.7897842110201037
E01016933,137063,127,0.29409472294526656
E01016941,137063,142,0.18768215581090716
E01016995,137063,72,2.2699868973081077
E01016963,137063,174,0.753914798108711
E01016885,137063,57,0.47301310239010963
E01016864,137063,194,0.6233205173066139
E01016891,137063,142,0.41970001956753233
E01016938,137063,112,0.4006114320940609
E01016916,137063,11,8.652600100657954
E01016960,137063,247,0.33747076004236826
E01033328,139409,95,0.36731429670141735
E01016955,139409,93,0.29316193939150476
E01016894,139409,101,0.6950534364042115
E01016990,139409,50,1.4512080620102654
E01016879,139409,26,3.9258178856300345
